Date Time,Hole Depth,Bit Position,Block Height,Diff Press,Flow Out Percent,Hook Load,ROP - Average,Pump SPM 1,Strks - Pump 1,Pump SPM 2,Strks - Pump 2,Top Drive RPM,Top Drive Torque,Pump Pressure,Mud Volume,Flow In Rate,Bit Weight
04/25/2018 11:47:49,2712.8,2712.8,35.8,194.88,34.94,142.6,111.5,94.96,-999.25,94.72,-999.25,91.21,10706,2842.72,84.75,754.57,40.8
04/25/2018 11:47:50,2712.8,2712.8,35.7,193.34,36.82,137.2,111.27,94.96,-999.25,94.96,-999.25,90.61,15272,2841.315,84.75,755.52,41.7
04/25/2018 11:47:51,2712.8,2712.8,35.7,216.69,36.29,139,111.3,94.72,-999.25,94.72,-999.25,91.23,11954,2864.82,84.75,753.63,40.4
04/25/2018 11:47:52,2712.9,2712.9,35.7,226.4,36.05,140,110.38,94.72,-999.25,94.72,-999.25,91.14,14181,2874.665,84.75,753.63,39.4
04/25/2018 11:47:53,2712.9,2712.9,35.6,228.82,35.06,140.7,109.07,94.96,-999.25,94.96,-999.25,91.23,14181,2877.23,84.75,755.52,38.1
04/25/2018 11:47:54,2712.9,2712.9,35.6,215.25,35.55,138.9,108.54,94.96,-999.25,94.72,-999.25,91.23,14391,2863.805,84.75,754.57,42.2
04/25/2018 11:47:55,2713,2713,35.5,200.83,32.32,138.1,108.61,94.96,-999.25,94.96,-999.25,90.9,15039,2849.53,84.75,755.52,42.2
04/25/2018 11:47:56,2713,2713,35.5,200.46,34.76,139.1,108.47,94.96,-999.25,95.2,-999.25,91.28,11167,2849.305,84.75,756.47,41.2
04/25/2018 11:47:57,2713,2713,35.5,201.04,36.46,140.3,107.22,94.72,-999.25,94.72,-999.25,90.46,14649,2850.03,84.4,753.63,39.2
04/25/2018 11:47:58,2713,2713,35.5,189.92,38.91,142.2,106.24,95.2,-999.25,95.2,-999.25,91.42,10050,2839.055,84.04,757.42,39.4
04/25/2018 11:47:59,2713.1,2713.1,35.4,183.12,35.77,137.9,106.14,94.96,-999.25,94.72,-999.25,90.75,15163,2832.4,83.96,754.57,43.1
04/25/2018 11:48:00,2713.1,2713.1,35.4,199.4,36.65,137.6,105.91,94.96,-999.25,95.2,-999.25,91.29,12933,2848.825,83.87,756.47,43.3
04/25/2018 11:48:01,2713.1,2713.1,35.4,203.6,34.8,139.4,104.85,94.96,-999.25,94.96,-999.25,91.23,14945,2853.17,83.69,755.52,40.7
04/25/2018 11:48:02,2713.1,2713.1,35.4,207.27,36.1,141.5,103.93,94.96,-999.25,94.96,-999.25,91.15,15223,2856.985,83.69,755.52,39.1
04/25/2018 11:48:03,2713.2,2713.2,35.4,206.09,33.65,140.9,103.21,95.2,-999.25,94.96,-999.25,91.5,11332,2855.95,83.69,756.47,39.1
04/25/2018 11:48:04,2713.2,2713.2,35.3,186.81,38.46,138.5,103.41,94.72,-999.25,94.96,-999.25,90.29,14691,2836.815,83.69,754.57,40.8
04/25/2018 11:48:05,2713.2,2713.2,35.3,183.56,37.12,139.4,102.94,94.72,-999.25,94.96,-999.25,91.28,11021,2833.71,83.69,754.57,41.2
04/25/2018 11:48:06,2713.2,2713.2,35.3,186.27,36.52,139.4,101.96,94.72,-999.25,94.72,-999.25,90.73,14327,2836.565,83.69,753.63,41.2
04/25/2018 11:48:07,2713.3,2713.3,35.3,175.56,36.62,140.8,101.76,94.96,-999.25,94.96,-999.25,91.37,12977,2826,83.69,755.52,38.6
04/25/2018 11:48:08,2713.3,2713.3,35.2,165.36,37.64,139.6,101.83,95.2,-999.25,95.2,-999.25,91.2,14589,2815.945,83.69,757.42,41.2
04/25/2018 11:48:09,2713.3,2713.3,35.2,141.99,37.87,137.8,101.43,94.72,-999.25,94.96,-999.25,91.06,14589,2792.72,83.69,754.57,41.3
04/25/2018 11:48:10,2713.4,2713.4,35.2,150.64,36.7,139.6,100.11,94.96,-999.25,95.2,-999.25,91.26,12471,2801.515,83.69,756.47,39.3
04/25/2018 11:48:11,2713.4,2713.4,35.2,154.05,36.74,140.3,98.99,94.72,-999.25,94.96,-999.25,90.59,14856,2805.08,83.69,754.57,38.7
04/25/2018 11:48:12,2713.4,2713.4,35.1,150.85,35.98,140.7,99.59,94.96,-999.25,94.96,-999.25,91.29,10087,2802.015,83.69,755.52,40.3
04/25/2018 11:48:13,2713.5,2713.5,35,135.45,35.98,136.9,100.05,94.96,-999.25,94.72,-999.25,90.45,15335,2786.76,83.69,754.57,41.9
04/25/2018 11:48:14,2713.5,2713.5,35,154.96,36.4,139.3,99.66,94.96,-999.25,94.96,-999.25,91.48,13375,2806.415,83.69,755.52,42.3
04/25/2018 11:48:15,2713.5,2713.5,35,161.15,36.27,139.8,98.93,94.96,-999.25,94.96,-999.25,91.21,14001,2812.75,83.87,755.52,39.4
04/25/2018 11:48:16,2713.5,2713.5,35,159.25,37.1,139.9,98.87,94.72,-999.25,94.72,-999.25,91.23,14001,2810.995,83.96,753.63,40.1
04/25/2018 11:48:17,2713.6,2713.6,35,158.25,34.57,139.4,99.59,94.72,-999.25,94.96,-999.25,91.32,13240,2810.14,83.96,754.57,40.4
04/25/2018 11:48:18,2713.6,2713.6,34.9,157.52,37.77,139.3,99.66,95.2,-999.25,94.96,-999.25,90.7,14361,2809.555,83.96,756.47,40.7
04/25/2018 11:48:19,2713.6,2713.6,34.9,171.97,37.43,139.2,99.39,94.96,-999.25,94.96,-999.25,91.21,10222,2824.15,83.96,755.52,40.8
04/25/2018 11:48:20,2713.6,2713.6,34.9,172.24,35.4,140.4,98.8,95.44,-999.25,94.96,-999.25,90.39,14192,2824.565,83.96,757.42,39.3
04/25/2018 11:48:21,2713.7,2713.7,34.9,157.29,34.15,140.9,98.54,94.72,-999.25,95.2,-999.25,91.31,8517,2809.76,83.96,755.52,39.2
04/25/2018 11:48:22,2713.7,2713.7,34.8,159.45,34.36,137.4,99.06,94.72,-999.25,94.72,-999.25,90.81,14987,2812.065,83.96,753.63,43.1
04/25/2018 11:48:23,2713.7,2713.7,34.8,156.6,33.61,138.9,99,94.96,-999.25,94.96,-999.25,91.31,14147,2809.36,83.96,755.52,41.2
04/25/2018 11:48:24,2713.7,2713.7,34.8,155.28,33.71,139.9,98.6,95.2,-999.25,95.2,-999.25,91.23,14481,2808.185,83.96,757.42,39.1
04/25/2018 11:48:25,2713.8,2713.8,34.8,157.13,35.18,140.4,99.06,94.72,-999.25,94.72,-999.25,91.12,14481,2810.18,83.96,753.63,39.8
04/25/2018 11:48:26,2713.8,2713.8,34.7,154.22,35.77,139.7,99.19,94.72,-999.25,94.96,-999.25,91.31,12640,2807.415,83.96,754.57,40.1
04/25/2018 11:48:27,2713.8,2713.8,34.7,171.72,35.33,138.9,99.06,94.72,-999.25,94.72,-999.25,90.51,15294,2825.06,83.96,753.63,40.8
04/25/2018 11:48:28,2713.8,2713.8,34.7,178.68,35.5,140,97.94,94.72,-999.25,94.96,-999.25,91.46,9533,2832.175,83.96,754.57,40
04/25/2018 11:48:29,2713.9,2713.9,34.7,165.91,37.37,139.4,96.89,94.96,-999.25,95.2,-999.25,90.65,14766,2819.54,83.96,756.47,39.5
04/25/2018 11:48:30,2713.9,2713.9,34.6,156.54,34.6,139.8,96.69,95.2,-999.25,94.96,-999.25,91.31,11133,2810.315,83.61,756.47,39
04/25/2018 11:48:31,2713.9,2713.9,34.6,155.11,34.43,139.2,96.56,94.96,-999.25,95.2,-999.25,91.12,15425,2809.03,83.26,756.47,40.6
04/25/2018 11:48:32,2713.9,2713.9,34.6,156.07,34.32,139.1,95.97,95.2,-999.25,94.96,-999.25,91.32,15425,2810.135,82.91,756.47,42.2
04/25/2018 11:48:33,2714,2714,34.6,155.1,34.43,140,94.72,94.96,-999.25,94.96,-999.25,91.46,13041,2809.32,82.82,755.52,39.4
04/25/2018 11:48:34,2714,2714,34.5,153.36,37.14,139.8,94.12,95.2,-999.25,95.2,-999.25,90.7,14841,2807.715,82.82,757.42,40.9
04/25/2018 11:48:35,2714,2714,34.5,163.69,34.23,140.2,93.93,94.72,-999.25,94.96,-999.25,91.39,9926,2818.19,82.73,754.57,40.6
04/25/2018 11:48:36,2714,2714,34.5,180.66,34.95,139.2,93.73,94.96,-999.25,94.96,-999.25,90.4,14908,2835.305,82.73,755.52,41
04/25/2018 11:48:37,2714.1,2714.1,34.5,187.39,32.46,140.3,92.74,94.96,-999.25,94.72,-999.25,91.42,9124,2842.18,82.73,754.57,39.3
04/25/2018 11:48:38,2714.1,2714.1,34.4,186.45,34.03,139.3,91.43,94.72,-999.25,94.96,-999.25,91.01,14728,2841.385,82.73,754.57,41
04/25/2018 11:48:39,2714.1,2714.1,34.4,166.52,32.95,139.6,91.29,94.96,-999.25,94.72,-999.25,91.29,14728,2821.6,82.73,754.57,41
04/25/2018 11:48:40,2714.1,2714.1,34.4,160.25,32.81,139.3,91.1,94.72,-999.25,94.72,-999.25,91.32,13847,2815.475,82.73,753.63,40.7
04/25/2018 11:48:41,2714.1,2714.1,34.4,154.97,33.12,140,90.57,94.96,-999.25,95.2,-999.25,91.09,14301,2810.34,82.64,756.47,39.3
04/25/2018 11:48:42,2714.2,2714.2,34.4,149.4,34.47,140.8,89.78,94.72,-999.25,94.72,-999.25,91.34,12363,2804.915,82.47,753.63,41.2
04/25/2018 11:48:43,2714.2,2714.2,34.3,143.98,36.19,138.1,90.09,94.96,-999.25,94.96,-999.25,90.61,14113,2799.64,82.47,755.52,41.2
04/25/2018 11:48:44,2714.2,2714.2,34.3,146.32,34.62,139.9,90.17,95.2,-999.25,94.96,-999.25,91.25,9937,2802.125,82.47,756.47,39.9
04/25/2018 11:48:45,2714.2,2714.2,34.3,163.9,37.03,139.9,89.91,94.96,-999.25,95.2,-999.25,90.4,14758,2819.85,82.47,756.47,40.7
04/25/2018 11:48:46,2714.3,2714.3,34.2,168.58,34.26,140.4,89.38,95.2,-999.25,94.96,-999.25,91.46,11366,2824.675,82.47,756.47,38.6
04/25/2018 11:48:47,2714.3,2714.3,34.2,153.83,36.97,138.9,89.64,94.72,-999.25,94.96,-999.25,90.93,14721,2810.07,82.47,754.57,41.6
04/25/2018 11:48:48,2714.3,2714.3,34.2,162.05,36.34,138.5,89.83,94.96,-999.25,94.96,-999.25,91.28,14721,2818.435,82.47,755.52,42.6
04/25/2018 11:48:49,2714.4,2714.4,34.2,160.07,37.22,139.3,89.78,94.96,-999.25,94.96,-999.25,91.34,14218,2816.6,82.47,755.52,39.8
04/25/2018 11:48:50,2714.4,2714.4,34.1,149.91,37.29,140.7,89.91,94.96,-999.25,94.96,-999.25,91.04,14781,2806.585,82.47,755.52,38.8
04/25/2018 11:48:51,2714.4,2714.4,34.1,155.47,35.59,139.2,89.98,95.2,-999.25,95.2,-999.25,91.4,11441,2812.29,82.47,757.42,40
04/25/2018 11:48:52,2714.4,2714.4,34.1,147.69,34.38,139.2,90.5,94.72,-999.25,95.2,-999.25,90.4,14751,2804.655,83.08,755.52,40.4
04/25/2018 11:48:53,2714.5,2714.5,34.1,146.12,33.81,140,90.5,95.2,-999.25,95.2,-999.25,91.34,10260,2803.23,83.26,757.42,39.1
04/25/2018 11:48:54,2714.5,2714.5,34,156.88,35.28,138.5,90.31,95.2,-999.25,94.96,-999.25,90.67,14492,2814.135,83.52,756.47,41.6
04/25/2018 11:48:55,2714.5,2714.5,34,149.18,36.14,139.9,90.24,94.96,-999.25,95.2,-999.25,91.31,12914,2806.58,83.52,756.47,39.5
04/25/2018 11:48:56,2714.5,2714.5,34,144.12,36.98,138.9,90.96,94.96,-999.25,94.96,-999.25,91.04,15032,2801.665,83.61,755.52,40.2
04/25/2018 11:48:57,2714.5,2714.5,34,152.57,34.1,139.7,91.16,95.2,-999.25,95.2,-999.25,91.39,15032,2810.26,83.61,757.42,41.4
04/25/2018 11:48:58,2714.6,2714.6,33.9,146.96,32.66,139.5,90.96,94.96,-999.25,94.96,-999.25,91.48,13296,2804.795,83.61,755.52,39
04/25/2018 11:48:59,2714.6,2714.6,33.9,142.74,35.33,139.5,90.94,94.72,-999.25,94.96,-999.25,90.82,14274,2800.72,83.61,754.57,39.3
04/25/2018 11:49:00,2714.6,2714.6,33.9,139.41,35.2,139.2,91.49,94.72,-999.25,94.72,-999.25,91.29,11167,2797.535,83.61,753.63,41.6
04/25/2018 11:49:01,2714.6,2714.6,33.9,134.23,34.71,139.1,91.56,94.72,-999.25,94.72,-999.25,90.43,14406,2792.5,83.17,753.63,40.2
04/25/2018 11:49:02,2714.7,2714.7,33.8,146.63,33.9,140.3,91.36,94.72,-999.25,94.72,-999.25,91.36,9941,2805.045,82.73,753.63,41.6
04/25/2018 11:49:03,2714.7,2714.7,33.8,147.91,32.8,138.5,91.16,95.2,-999.25,94.96,-999.25,90.65,14466,2806.47,82.64,756.47,40.4
04/25/2018 11:49:04,2714.8,2714.8,33.8,134.66,35.24,140.1,91.09,94.96,-999.25,95.2,-999.25,91.36,12584,2793.375,82.47,756.47,39.8
04/25/2018 11:49:05,2714.8,2714.8,33.8,136.07,35.33,139.7,91.29,94.72,-999.25,94.96,-999.25,91.09,14522,2794.92,82.47,754.57,42.2
04/25/2018 11:49:06,2714.8,2714.8,33.7,144.56,36,139.9,91.46,94.96,-999.25,94.96,-999.25,91.28,14522,2803.555,82.47,755.52,40.7
04/25/2018 11:49:07,2714.8,2714.8,33.7,139.96,37.56,139.6,91.36,94.72,-999.25,94.96,-999.25,91.28,13780,2799.1,82.64,754.57,39.3
04/25/2018 11:49:08,2714.9,2714.9,33.7,123.02,37.57,139.5,91.62,94.72,-999.25,94.96,-999.25,91.03,14155,2782.305,82.64,754.57,39.3
04/25/2018 11:49:09,2714.9,2714.9,33.7,114.66,35.88,138.5,92.15,94.96,-999.25,95.2,-999.25,91.23,12696,2774.09,82.64,756.47,41.4
04/25/2018 11:49:10,2714.9,2714.9,33.6,115.81,34.72,140,92.23,94.96,-999.25,94.96,-999.25,90.73,14439,2775.385,82.64,755.52,40.2
04/25/2018 11:49:11,2714.9,2714.9,33.6,129.32,33.67,140.4,92.08,94.72,-999.25,94.72,-999.25,91.31,10560,2789.04,82.64,753.63,40.3
04/25/2018 11:49:12,2714.9,2714.9,33.6,125.31,32.14,139.7,91.82,94.96,-999.25,94.96,-999.25,90.36,14256,2785.175,82.64,755.52,39.7
04/25/2018 11:49:13,2715,2715,33.5,129.09,33.64,140.4,92.11,95.2,-999.25,95.2,-999.25,91.34,10511,2789.11,82.64,757.42,39.7
04/25/2018 11:49:14,2715,2715,33.5,149.31,34.4,137.8,92.3,95.2,-999.25,95.2,-999.25,90.7,14312,2809.465,82.64,757.42,42
04/25/2018 11:49:15,2715,2715,33.5,154.5,32.47,140.1,92.08,95.2,-999.25,94.96,-999.25,91.29,13034,2814.8,82.64,756.47,40.6
04/25/2018 11:49:16,2715,2715,33.5,141.58,37.38,139.9,92.28,94.96,-999.25,94.96,-999.25,91.14,14852,2802.025,82.64,755.52,40.4
04/25/2018 11:49:17,2715.1,2715.1,33.4,150.52,34.53,139.7,92.41,95.2,-999.25,95.2,-999.25,91.32,14852,2811.11,82.64,757.42,41.9
04/25/2018 11:49:18,2715.1,2715.1,33.4,144.52,36.46,139.6,92.41,94.96,-999.25,94.96,-999.25,91.37,13768,2805.255,82.64,755.52,39.7
04/25/2018 11:49:19,2715.1,2715.1,33.4,136.31,34.94,139.1,92.61,94.96,-999.25,94.96,-999.25,90.87,14409,2797.19,82.47,755.52,39.7
04/25/2018 11:49:20,2715.1,2715.1,33.4,141.15,35.26,139.2,92.48,94.96,-999.25,94.96,-999.25,91.25,10871,2802.175,82.47,755.52,40.7
04/25/2018 11:49:21,2715.2,2715.2,33.4,132.57,36.3,140.1,92.02,94.96,-999.25,94.96,-999.25,90.45,13937,2793.74,82.38,755.52,39.2
04/25/2018 11:49:22,2715.2,2715.2,33.3,126.77,35.21,140.1,92.15,94.96,-999.25,94.72,-999.25,91.23,9896,2788.085,82.38,754.57,39.3
04/25/2018 11:49:23,2715.2,2715.2,33.3,127.97,34.64,137.4,92.15,94.96,-999.25,94.96,-999.25,90.64,14938,2789.43,82.47,755.52,42.9
04/25/2018 11:49:24,2715.2,2715.2,33.3,131.54,36.49,140.5,91.95,94.72,-999.25,95.44,-999.25,91.29,13529,2793.145,82.47,756.47,40.7
04/25/2018 11:49:25,2715.3,2715.3,33.3,152.54,35.19,140.3,91.56,95.2,-999.25,95.2,-999.25,91.06,13873,2814.29,82.47,757.42,40.2
04/25/2018 11:49:26,2715.3,2715.3,33.2,154.76,33.9,140.2,91.82,94.96,-999.25,94.96,-999.25,91.26,13873,2816.655,82.38,755.52,38.8
04/25/2018 11:49:27,2715.4,2715.4,33.2,141.9,35.59,138.6,92.28,94.96,-999.25,94.96,-999.25,91.21,14709,2803.94,82.38,755.52,41.3
04/25/2018 11:49:28,2715.4,2715.4,33.1,142.56,36.06,139.2,92.48,94.96,-999.25,94.96,-999.25,91.01,15050,2804.745,82.47,755.52,41.4
04/25/2018 11:49:29,2715.4,2715.4,33.1,150.94,36.03,140,92.34,94.72,-999.25,94.72,-999.25,91.23,13783,2813.27,82.47,753.63,40.2
04/25/2018 11:49:30,2715.4,2715.4,33.1,152.73,34.8,140.6,92.41,94.96,-999.25,95.2,-999.25,90.86,14886,2815.205,82.47,756.47,38.6
04/25/2018 11:49:31,2715.5,2715.5,33.1,152.94,34.09,141.4,92.87,94.72,-999.25,94.96,-999.25,91.39,11294,2815.56,82.47,754.57,42.5
04/25/2018 11:49:32,2715.5,2715.5,33,162.04,34.45,137.3,93.72,94.96,-999.25,94.72,-999.25,90.28,15553,2824.805,82.47,754.57,42.5
04/25/2018 11:49:33,2715.5,2715.5,33,189.95,34.11,139.8,94.18,94.72,-999.25,94.72,-999.25,91.25,12318,2852.86,82.38,753.63,40.7
04/25/2018 11:49:34,2715.6,2715.6,33,201.49,35.51,141.1,94.58,95.2,-999.25,94.96,-999.25,90.92,14005,2864.545,82.47,756.47,39.4
04/25/2018 11:49:35,2715.6,2715.6,33,204.16,36.32,139.2,95.96,94.96,-999.25,95.2,-999.25,91.21,13281,2867.36,82.38,756.47,39.3
04/25/2018 11:49:36,2715.6,2715.6,32.9,193.55,36.46,138,97.41,94.72,-999.25,94.72,-999.25,91.03,15995,2856.895,82.38,753.63,43.5
04/25/2018 11:49:37,2715.6,2715.6,32.9,202.82,34.08,139,98.13,94.96,-999.25,94.96,-999.25,91.36,15995,2866.31,82.38,755.52,43.5
04/25/2018 11:49:38,2715.7,2715.7,32.9,196.76,36.17,139.8,98.92,94.72,-999.25,94.96,-999.25,91.51,13622,2860.395,82.38,754.57,39
04/25/2018 11:49:39,2715.7,2715.7,32.8,180.5,34.1,140.7,100.17,94.96,-999.25,94.96,-999.25,90.79,14908,2844.28,82.38,755.52,38.9
04/25/2018 11:49:40,2715.7,2715.7,32.8,162.76,34.99,139.9,101.62,94.72,-999.25,94.96,-999.25,91.26,11920,2826.685,82.47,754.57,41.6
04/25/2018 11:49:41,2715.8,2715.8,32.7,166.72,34.64,139.2,102.75,95.2,-999.25,95.2,-999.25,90.28,15883,2830.79,82.47,757.42,40.7
04/25/2018 11:49:42,2715.8,2715.8,32.7,183.05,33.57,140.5,103.14,94.72,-999.25,94.49,-999.25,91.34,11748,2847.265,82.47,752.68,40.3
04/25/2018 11:49:43,2715.8,2715.8,32.7,183.16,33.57,139.2,103.8,94.72,-999.25,94.96,-999.25,90.68,15204,2847.52,82.47,754.57,40.3
04/25/2018 11:49:44,2715.9,2715.9,32.7,177.04,33.44,141.3,105.57,94.96,-999.25,94.96,-999.25,91.26,13780,2841.545,82.38,755.52,38.8
04/25/2018 11:49:45,2715.9,2715.9,32.6,193.25,33.79,138.8,107.68,94.72,-999.25,94.72,-999.25,91,17228,2857.9,82.38,753.63,43.9
04/25/2018 11:49:46,2715.9,2715.9,32.6,208.01,31.77,139.5,108.73,95.2,-999.25,94.96,-999.25,91.29,17228,2872.805,82.38,756.47,43.9
04/25/2018 11:49:47,2716,2716,32.6,204.86,34.33,140.3,109.46,94.96,-999.25,95.2,-999.25,91.43,14574,2869.8,82.38,756.47,39.3
04/25/2018 11:49:48,2716,2716,32.5,200.74,36.6,140.4,111.24,94.96,-999.25,95.2,-999.25,90.87,15628,2865.825,82.47,756.47,39.9
04/25/2018 11:49:49,2716.1,2716.1,32.5,197.68,37.1,139.8,112.82,94.96,-999.25,94.72,-999.25,91.32,11557,2862.92,82.38,754.57,41.5
04/25/2018 11:49:50,2716.1,2716.1,32.4,195.39,37.21,139.6,113.41,94.96,-999.25,94.96,-999.25,90.43,14960,2860.775,82.47,755.52,40.5
04/25/2018 11:49:51,2716.1,2716.1,32.4,193.96,38.08,141.2,113.87,94.96,-999.25,95.2,-999.25,91.37,8415,2859.48,82.38,756.47,38.4
04/25/2018 11:49:52,2716.2,2716.2,32.4,181.93,37.1,138.8,115.25,94.96,-999.25,94.96,-999.25,90.75,15065,2847.595,82.38,755.52,40.6
04/25/2018 11:49:53,2716.2,2716.2,32.3,162.27,36.06,139.4,116.9,95.2,-999.25,94.96,-999.25,91.09,14046,2828.08,82.38,756.47,41
04/25/2018 11:49:54,2716.2,2716.2,32.3,166.62,35.78,139.4,117.89,94.96,-999.25,94.96,-999.25,91.03,14316,2832.575,82.47,755.52,39.2
04/25/2018 11:49:55,2716.3,2716.3,32.3,167.3,35.72,141.3,118.48,94.96,-999.25,94.96,-999.25,91.18,14316,2833.4,82.38,755.52,38.6
04/25/2018 11:49:56,2716.3,2716.3,32.2,159.89,35.14,139.4,119.66,94.96,-999.25,95.2,-999.25,91.23,13986,2826.135,82.21,756.47,42.1
04/25/2018 11:49:57,2716.3,2716.3,32.2,165.36,34.25,139.4,121.31,94.96,-999.25,95.2,-999.25,90.89,14912,2831.75,81.86,756.47,41.6
04/25/2018 11:49:58,2716.4,2716.4,32.2,167.15,34.96,140,122.44,95.2,-999.25,94.96,-999.25,91.37,10492,2833.685,81.59,756.47,38.6
04/25/2018 11:49:59,2716.4,2716.4,32.1,176.27,35.58,139.2,123.02,95.2,-999.25,95.2,-999.25,90.39,14245,2842.95,81.5,757.42,41.4
04/25/2018 11:50:00,2716.4,2716.4,32.1,164.62,36.67,140.4,122.89,94.96,-999.25,95.2,-999.25,91.26,8157,2831.445,81.5,756.47,39
04/25/2018 11:50:01,2716.4,2716.4,32.1,166.61,37.45,138.8,122.16,95.2,-999.25,95.2,-999.25,90.67,14338,2833.58,81.42,757.42,41.5
04/25/2018 11:50:02,2716.5,2716.5,32.1,169.38,36.49,140.1,122.43,94.96,-999.25,94.96,-999.25,91.31,12925,2836.495,81.42,755.52,40
04/25/2018 11:50:03,2716.5,2716.5,32,150.04,34.63,139.5,122.03,94.96,-999.25,94.96,-999.25,91.11,14511,2817.3,81.42,755.52,39.5
04/25/2018 11:50:04,2716.5,2716.5,32,142.96,34.16,138.7,121.18,94.72,-999.25,94.72,-999.25,91.26,14511,2810.365,81.42,753.63,41.7
04/25/2018 11:50:05,2716.5,2716.5,32,146.02,33.47,138.8,120.32,94.96,-999.25,94.72,-999.25,91.34,13765,2813.57,81.42,754.57,40
04/25/2018 11:50:06,2716.5,2716.5,32,131,33.8,140.6,119.73,94.96,-999.25,94.96,-999.25,90.9,14413,2798.695,81.42,755.52,39.5
04/25/2018 11:50:07,2716.6,2716.6,31.9,121.22,34.9,141,118.61,94.72,-999.25,94.96,-999.25,91.36,11062,2789.07,81.42,754.57,41.3
04/25/2018 11:50:08,2716.6,2716.6,31.9,112.8,34.5,138.3,116.76,94.96,-999.25,94.96,-999.25,90.39,14102,2780.785,81.42,755.52,41.4
04/25/2018 11:50:09,2716.6,2716.6,31.9,131.41,34.76,139.9,114.99,94.72,-999.25,94.96,-999.25,91.14,10110,2799.54,81.42,754.57,40.7
04/25/2018 11:50:10,2716.6,2716.6,31.9,138.89,35.78,140,113.67,94.96,-999.25,94.96,-999.25,90.61,13753,2807.165,81.59,755.52,39.8
04/25/2018 11:50:11,2716.7,2716.7,31.8,127.93,35.8,140.4,111.76,94.96,-999.25,94.96,-999.25,91.21,9727,2796.35,81.59,755.52,38.4
04/25/2018 11:50:12,2716.7,2716.7,31.8,120.03,36.98,138.9,109.06,94.96,-999.25,94.96,-999.25,90.93,14507,2788.595,81.68,755.52,41.4
04/25/2018 11:50:13,2716.7,2716.7,31.8,126.39,37.22,138.4,107.35,94.72,-999.25,94.96,-999.25,91.15,14507,2795.1,81.68,754.57,41.4
04/25/2018 11:50:14,2716.8,2716.8,31.8,128.34,36.58,139.1,105.31,94.96,-999.25,95.2,-999.25,91.2,13727,2797.195,81.68,756.47,41.1
04/25/2018 11:50:15,2716.8,2716.8,31.7,128.38,35.15,141.4,103.47,94.96,-999.25,94.72,-999.25,91.11,14237,2797.38,81.68,754.57,39.2
04/25/2018 11:50:16,2716.9,2716.9,31.7,119.78,34.96,140.6,101.82,94.72,-999.25,94.72,-999.25,91.29,12633,2788.925,81.68,753.63,41.3
04/25/2018 11:50:17,2716.9,2716.9,31.7,122.23,34.58,138.8,100.51,95.2,-999.25,94.72,-999.25,90.65,14267,2791.52,81.68,755.52,41.2
04/25/2018 11:50:18,2716.9,2716.9,31.7,136.39,37.13,139.7,99.45,94.96,-999.25,94.96,-999.25,91.21,10698,2805.825,81.68,755.52,41.1
04/25/2018 11:50:19,2716.9,2716.9,31.6,148.91,36.08,139.1,98.14,94.96,-999.25,95.2,-999.25,90.46,13911,2818.49,81.68,756.47,41.1
04/25/2018 11:50:20,2716.9,2716.9,31.6,149.25,36.85,141,96.69,94.96,-999.25,94.96,-999.25,91.34,8074,2818.975,81.68,755.52,38.5
04/25/2018 11:50:21,2717,2717,31.6,131.9,35.59,139,96.03,94.72,-999.25,94.72,-999.25,90.67,14897,2801.77,81.68,753.63,43.1
04/25/2018 11:50:22,2717,2717,31.5,138.52,34.63,138.6,95.9,95.2,-999.25,94.72,-999.25,91.32,13330,2808.535,81.68,755.52,43.1
04/25/2018 11:50:23,2717,2717,31.5,129.82,34.58,139.4,95.37,94.96,-999.25,94.96,-999.25,91.12,14282,2799.98,81.68,755.52,39.4
04/25/2018 11:50:24,2717,2717,31.5,121.03,35.14,140.7,94.98,95.2,-999.25,94.96,-999.25,91.29,14282,2791.335,81.68,756.47,38.9
04/25/2018 11:50:25,2717.1,2717.1,31.5,110.63,36.69,140.1,94.78,94.96,-999.25,94.72,-999.25,91.31,14065,2781.08,81.68,754.57,41.9
04/25/2018 11:50:26,2717.1,2717.1,31.4,106.84,37.63,137.8,95.31,94.96,-999.25,95.2,-999.25,90.86,14957,2777.435,81.68,756.47,43.4
04/25/2018 11:50:27,2717.1,2717.1,31.4,115.99,35.91,140,95.31,94.96,-999.25,94.96,-999.25,91.34,11178,2786.73,81.68,755.52,40.2
04/25/2018 11:50:28,2717.1,2717.1,31.4,116.91,36.26,140.5,94.39,94.96,-999.25,95.2,-999.25,90.5,14312,2787.795,81.68,756.47,40.1
04/25/2018 11:50:29,2717.2,2717.2,31.4,114.83,34.8,140.5,93.86,95.2,-999.25,94.96,-999.25,91.36,9491,2785.86,81.68,756.47,39.5
04/25/2018 11:50:30,2717.2,2717.2,31.3,133.54,36.93,137.3,94.39,95.2,-999.25,95.44,-999.25,90.61,14612,2804.715,81.68,758.36,43
04/25/2018 11:50:31,2717.2,2717.2,31.3,146.72,33.39,140.4,94.39,95.2,-999.25,95.2,-999.25,91.28,11163,2818.04,81.68,757.42,41.2
04/25/2018 11:50:32,2717.2,2717.2,31.3,153.51,36.18,139.4,93.86,95.2,-999.25,95.2,-999.25,91.07,14743,2824.975,81.68,757.42,40.5
04/25/2018 11:50:33,2717.3,2717.3,31.3,152.86,34.77,140.3,93.4,94.96,-999.25,94.96,-999.25,91.34,14743,2824.48,81.68,755.52,39
